Lobbying Firm,Client Prefix,Client First Name,Client Middle,Client Last Name,Client Suffix,Report Quarter,Report Year,Amount Paid,Lobbying Firm Quarterly Report
The Ross Group,,,,4D DEVELOPMENT AND INVESTMENT,,1,2016,$4000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43721
The Ross Group,,,,7-Eleven Inc.,,1,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43721
The Ross Group,,,,Elliot Megdal & Associates,,1,2016,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43721
The Ross Group,,,,JMBD Holdings,,1,2016,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43721
The Ross Group,,,,Red Hook Capital Partners,,1,2016,$1500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43721
The Ross Group,,,,TA II Acquisition LLC ,,1,2016,$5000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43721
The Ross Group,,,,THE KATHERMAN COMPANIES,,1,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43721
The Ross Group,,,,Yum Yum Donuts,,1,2016,$2000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43721
Elkins Kalt Weintraub Reuben Gartside LLP,,Sonny,,Astani,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43729
Elkins Kalt Weintraub Reuben Gartside LLP,,,,"BSREP West Hills Office Campus, LLC",,2,2016,$29750.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43729
Elkins Kalt Weintraub Reuben Gartside LLP,,,,"Clarett West Development, LLC",,2,2016,$12094.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43729
Elkins Kalt Weintraub Reuben Gartside LLP,,,,"MILD Enterprises, Ltd.",,2,2016,$1313.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43729
Elkins Kalt Weintraub Reuben Gartside LLP,,,,"Xebec Realty Partners, Inc.",,2,2016,$3503.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43729
"Donald R. Spivack AICP Urban Strategies, Inc.",,,,Los Angeles Neighborhood Land Trust,,2,2016,$950.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43731
McDermott Consulting Inc.,,,,"Marathon Communications Inc, on behalf of Hilton Universal City Hotel",,2,2016,$1015.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43732
McDermott Consulting Inc.,,,,"Marathon Communications, Inc. on behalf of Bob Hope Airport ",,2,2016,$2184.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43732
MAX DEVELOPMENT LLC dba three6ixty,,,,"American Communities, Inc.",,2,2016,$950.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,"Aragon Porperties, Ltd",,2,2016,$11153.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,Henry,,Becker,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,John,,Benji,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Bolour Associates,,2,2016,$16105.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Cambri Properties,,2,2016,$1512.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Canfield Development Inc,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,CIM Group,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Coastline RE Advisors,,2,2016,$4502.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Echo Park Green Haus LLC,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,G6 LLC,,2,2016,$3320.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Hollywood IRC,,2,2016,$25226.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Jewish Federation of Greater LA,,2,2016,$6012.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Lion Boylston LLC,,2,2016,$12025.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Madison Marquette,,2,2016,$2807.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Millenium Settlement Consulting,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Moss & Company,,2,2016,$2500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Nayssen Properties,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Olson Urban Housing LLC,,2,2016,$4962.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Opportunity Lending,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Parkview Mgmt Group Inc,,2,2016,$3412.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Quarter Group LLC,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,RKR Partners,,2,2016,$1118.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,GAW Capital,,2,2016,$1893.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Scientology Media Productions,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,SCJV LLC,,2,2016,$1909.09,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Shangri-LA,,2,2016,$11098.07,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Sridhar Equities,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Stradella Court Realty,,2,2016,$2375.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Suaya Properties,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,The Sabet Group,,2,2016,$1562.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,The Universal Church,,2,2016,$1662.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Urban Blox,,2,2016,$4576.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Villa Carlotta Bliss LLC,,2,2016,$15955.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,West Hollywood Community Housing,,2,2016,$1128.90,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Westside Investment Properties,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Wiseman Residential,,2,2016,$3093.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
MAX DEVELOPMENT LLC dba three6ixty,,,,Wynkoop Properties LLC,,2,2016,$20450.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43733
The Ross Group,,,,7-Eleven ,,1,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43721
The Ross Group,,,,Elliot Megdal & Associates ,,1,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43721
The Ross Group,,,,JMBD Holdings ,,1,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43721
The Ross Group,,,,4D DEVELOPMENT AND INVESTMENT,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43744
The Ross Group,,,,7-Eleven ,,2,2016,$5000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43744
The Ross Group,,,,Elliot Megdal & Associates ,,2,2016,$4000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43744
The Ross Group,,,,JMBD Holdings ,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43744
The Ross Group,,,,Red Hook Capital Partners,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43744
The Ross Group,,,,TA II Acquisition LLC ,,2,2016,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43744
The Ross Group,,,,Yum Yum Donuts,,2,2016,$2000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43744
Park & Velayos,,,,"Allvision, LLC",,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,BROOKFIELD RESIDENTIAL,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,"Capri Urban Baldwin, LLC; Capri Urban Crenshaw, LLC",,2,2016,$4281.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,"Century City Realty, LLC",,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,Cha Hollywood Medical Center LP,,2,2016,$3308.70,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,"Constellation Place, LLC",,2,2016,$1199.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,Dana Hollister,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,"Fairfax VE, LLC",,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,Northwood Investors LLC,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,Occidental College,,2,2016,$1309.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,PETERSEN AUTOMOTIVE MUSEUM,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,"Playa Capital Company, LLC",,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,Public Storage,,2,2016,$608.85,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,Riboli Family Wine Estates,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Park & Velayos,,,,Walter J Company,,2,2016,$5135.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43754
Strategic Government Affairs,,,,BevMo!,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,Carahsoft,,2,2016,$5000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,"ePAVE, LLC",,2,2016,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,Hewlett Packard Enterprise,,2,2016,$8800.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,HP Inc.,,2,2016,$7350.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,Landmark Aviation,,2,2016,$10125.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,NextEra Energy Resources,,2,2016,$3806.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,OpTerra Energy Services,,2,2016,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,"Quest Diagnostics c/o MultiState Associates, Inc.",,2,2016,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,Recology,,2,2016,$9307.80,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,Skanska USA Civil West California Distirct,,2,2016,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,Southwest Airlines Co,,2,2016,$5985.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Strategic Government Affairs,,,,Uber Technologies,,2,2016,$16800.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43761
Adan Ortega,,,,Flexible Solutions LTD,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43767
Adan Ortega,,,,Honeywell International,,2,2016,$75000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43767
DLA Piper LLP (US),,,,Extra Space Storage,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43810
DLA Piper LLP (US),,,,Motion Picture & Television Fund,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43810
Musick Peeler & Garrett LLP,,,,Alliance College Ready Public Schools,,2,2016,$20853.76,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43811
Musick Peeler & Garrett LLP,,,,Children's Hospital of Los Angeles,,2,2016,$11868.08,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43811
Musick Peeler & Garrett LLP,,,,Cirque School Los Angeles,,2,2016,$665.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43811
Musick Peeler & Garrett LLP,,,,El Camino Real Alliance,,2,2016,$19673.55,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43811
Musick Peeler & Garrett LLP,,,,Inner City Education Foundation,,2,2016,$207.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43811
Musick Peeler & Garrett LLP,,,,Pacific Charter School Development,,2,2016,$2840.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43811
Veronica Perez & Associates,,,,"Airport Connection, Inc.",,2,2016,$4000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,Arcadis US Inc.,,2,2016,$36000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,"BOOS DEVELOPMENT WEST, LLC",,2,2016,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,Central City Association,,2,2016,$20000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,Dart Container Corporation,,2,2016,$18058.39,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,"Fox Group, LLC",,2,2016,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,Ice Energy,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,Keep Neighborhoods First,,2,2016,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,McDonald's Corporation,,2,2016,$21000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,OUTFRONT Media (previously CBS Outdoor),,2,2016,$24000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,RAI Services Company/VUSE,,2,2016,$24762.19,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,Utility Tree Service,,2,2016,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,WA Rasic Construction,,2,2016,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,8minutenergy Renewables LLC,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Veronica Perez & Associates,,,,Cheryong Electric,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43826
Mercury Public Affairs,,,,Autodesk,,2,2016,$6000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43704
Ernesto J. Pantoja,,,,Laborers Local 300,,2,2016,$25500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43834
B Szabo Inc,,,,SA/Recycling,,2,2016,$12000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43835
Desmond & Desmond LLC,,,,Plumbing Manufacturers International,,2,2016,$422.91,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43836
Stacy Miller Public Affairs,,,,Los Angeles Outdoor Advertising Coalition,,2,2016,$45169.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43866
Law Office of Gideon Kracov,,,,"Sullivan Canyon Property Owners Assoc., Inc.",,2,2016,$7839.35,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43875
Law Office of Gideon Kracov,,,,UNITE HERE LOCAL 11,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43875
"Donald R. Spivack AICP Urban Strategies, Inc.",,,,Liberty Hill Foundation ,,2,2016,$767.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43731
"Glaser, Weil, Fink, Howard, Avchen & Shapiro, LLP",,,,"DBP Lincoln, LLC",,2,2016,$7621.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43027
"Kirra, LLC",,,,American Airlines,,2,2016,$22500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43899
"Kirra, LLC",,,,Arts District Development,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43899
"Kirra, LLC",,,,CGI Technologies and Solutions Inc.,,2,2016,$18000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43899
"Kirra, LLC",,,,CH2M HILL,,2,2016,$22500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43899
"Kirra, LLC",,,,"Cheryong Electric Co., Ltd.",,2,2016,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43899
"Kirra, LLC",,,,Google,,2,2016,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43899
"Kirra, LLC",,,,Live Nation Entertainment Inc.,,2,2016,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43899
"Kirra, LLC",,,,"Lyft, Inc. ",,2,2016,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43899
"Kirra, LLC",,,,OTG,,2,2016,$20000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43899
"Kirra, LLC",,,,"Parkeon, Inc.",,2,2016,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43899
"Kirra, LLC",,,,PGV Solutions Midwest,,2,2016,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=43899
